"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","HUR","TOT","PC_LF","M","2010-06",11,
"HUN","HUR","TOT","PC_LF","M","2010-07",10.2,
"HUN","HUR","TOT","PC_LF","M","2010-08",10.7,
"HUN","HUR","TOT","PC_LF","M","2010-09",10.7,
"HUN","HUR","TOT","PC_LF","M","2010-10",10.1,
"HUN","HUR","TOT","PC_LF","M","2010-11",10.5,
"HUN","HUR","TOT","PC_LF","M","2010-12",10.8,
"HUN","HUR","TOT","PC_LF","M","2011-01",11,
"HUN","HUR","TOT","PC_LF","M","2011-02",11.6,
"HUN","HUR","TOT","PC_LF","M","2011-03",11.1,
"HUN","HUR","TOT","PC_LF","M","2011-04",10.5,
"HUN","HUR","TOT","PC_LF","M","2011-05",10.9,
"HUN","HUR","TOT","PC_LF","M","2011-06",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-07",10.3,
"HUN","HUR","TOT","PC_LF","M","2011-08",10.3,
"HUN","HUR","TOT","PC_LF","M","2011-09",10.5,
"HUN","HUR","TOT","PC_LF","M","2011-10",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-11",9.9,
"HUN","HUR","TOT","PC_LF","M","2011-12",10.5,
"HUN","HUR","TOT","PC_LF","M","2012-01",11.9,
"HUN","HUR","TOT","PC_LF","M","2012-02",11.4,
"HUN","HUR","TOT","PC_LF","M","2012-03",10.9,
"HUN","HUR","TOT","PC_LF","M","2012-04",11.4,
"HUN","HUR","TOT","PC_LF","M","2012-05",10.9,
"HUN","HUR","TOT","PC_LF","M","2012-06",10.1,
"HUN","HUR","TOT","PC_LF","M","2012-07",10.6,
"HUN","HUR","TOT","PC_LF","M","2012-08",10,
"HUN","HUR","TOT","PC_LF","M","2012-09",9.8,
"HUN","HUR","TOT","PC_LF","M","2012-10",10.6,
"HUN","HUR","TOT","PC_LF","M","2012-11",10.4,
"HUN","HUR","TOT","PC_LF","M","2012-12",9.9,
"HUN","HUR","TOT","PC_LF","M","2013-01",11.7,
"HUN","HUR","TOT","PC_LF","M","2013-02",11.4,
"HUN","HUR","TOT","PC_LF","M","2013-03",10.2,
"HUN","HUR","TOT","PC_LF","M","2013-04",9.8,
"HUN","HUR","TOT","PC_LF","M","2013-05",10.6,
"HUN","HUR","TOT","PC_LF","M","2013-06",9.5,
"HUN","HUR","TOT","PC_LF","M","2013-07",9.6,
"HUN","HUR","TOT","PC_LF","M","2013-08",10,
"HUN","HUR","TOT","PC_LF","M","2013-09",9,
"HUN","HUR","TOT","PC_LF","M","2013-10",9.2,
"HUN","HUR","TOT","PC_LF","M","2013-11",8.6,
"HUN","HUR","TOT","PC_LF","M","2013-12",8.7,
"HUN","HUR","TOT","PC_LF","M","2014-01",8.2,
"HUN","HUR","TOT","PC_LF","M","2014-02",7.4,
"HUN","HUR","TOT","PC_LF","M","2014-03",8.1,
"HUN","HUR","TOT","PC_LF","M","2014-04",7.8,
"HUN","HUR","TOT","PC_LF","M","2014-05",7.8,
"HUN","HUR","TOT","PC_LF","M","2014-06",8.3,
"HUN","HUR","TOT","PC_LF","M","2014-07",7.5,
"HUN","HUR","TOT","PC_LF","M","2014-08",6.6,
"HUN","HUR","TOT","PC_LF","M","2014-09",7.5,
"HUN","HUR","TOT","PC_LF","M","2014-10",6.6,
"HUN","HUR","TOT","PC_LF","M","2014-11",6.8,
"HUN","HUR","TOT","PC_LF","M","2014-12",7.4,
"HUN","HUR","TOT","PC_LF","M","2015-01",7.3,
"HUN","HUR","TOT","PC_LF","M","2015-02",7.7,
"HUN","HUR","TOT","PC_LF","M","2015-03",7.4,
"HUN","HUR","TOT","PC_LF","M","2015-04",6.8,
"HUN","HUR","TOT","PC_LF","M","2015-05",6.8,
"HUN","HUR","TOT","PC_LF","M","2015-06",6.8,
"HUN","HUR","TOT","PC_LF","M","2015-07",6.4,
"HUN","HUR","TOT","PC_LF","M","2015-08",6.3,
"HUN","HUR","TOT","PC_LF","M","2015-09",6,
"HUN","HUR","TOT","PC_LF","M","2015-10",6.2,
"HUN","HUR","TOT","PC_LF","M","2015-11",6,
"HUN","HUR","TOT","PC_LF","M","2015-12",5.9,
"HUN","HUR","TOT","PC_LF","M","2016-01",6,
"HUN","HUR","TOT","PC_LF","M","2016-02",5.6,
"HUN","HUR","TOT","PC_LF","M","2016-03",5.6,
"HUN","HUR","TOT","PC_LF","M","2016-04",5.6,
"HUN","HUR","TOT","PC_LF","M","2016-05",5,
"HUN","HUR","TOT","PC_LF","M","2016-06",4.6,
"HUN","HUR","TOT","PC_LF","M","2016-07",5.1,
"HUN","HUR","TOT","PC_LF","M","2016-08",4.6,
"HUN","HUR","TOT","PC_LF","M","2016-09",4.5,
"HUN","HUR","TOT","PC_LF","M","2016-10",4.6,
"HUN","HUR","TOT","PC_LF","M","2016-11",3.9,
"HUN","HUR","TOT","PC_LF","M","2016-12",4.4,
"HUN","HUR","TOT","PC_LF","M","2017-01",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-02",4.2,
"HUN","HUR","TOT","PC_LF","M","2017-03",4.6,
"HUN","HUR","TOT","PC_LF","M","2017-04",4.4,
"HUN","HUR","TOT","PC_LF","M","2017-05",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-06",4.2,
"HUN","HUR","TOT","PC_LF","M","2017-07",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-08",3.9,
"HUN","HUR","TOT","PC_LF","M","2017-09",3.7,
"HUN","HUR","TOT","PC_LF","M","2017-10",3.8,
"HUN","HUR","TOT","PC_LF","M","2017-11",3.6,
"HUN","HUR","TOT","PC_LF","M","2017-12",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-01",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-02",3.8,
"HUN","HUR","TOT","PC_LF","M","2018-03",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-04",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-05",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-06",3.3,
"HUN","HUR","TOT","PC_LF","M","2018-07",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-08",3.8,
"HUN","HUR","TOT","PC_LF","M","2018-09",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-10",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-11",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-12",3.5,
"HUN","HUR","TOT","PC_LF","M","2019-01",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-02",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-03",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-04",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-05",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-06",3.1,
"HUN","HUR","TOT","PC_LF","M","2019-07",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-08",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-09",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-10",3.6,
"HUN","HUR","TOT","PC_LF","M","2019-11",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-12",2.9,
"HUN","HUR","TOT","PC_LF","M","2020-01",3.8,
"HUN","HUR","TOT","PC_LF","M","2020-02",3.5,
"HUN","HUR","TOT","PC_LF","M","2020-03",3.4,
"HUN","HUR","TOT","PC_LF","M","2020-04",4.1,
"HUN","HUR","TOT","PC_LF","M","2020-05",4.4,
"HUN","HUR","TOT","PC_LF","M","2020-06",5,
"HUN","HUR","TOT","PC_LF","M","2020-07",4.5,
"HUN","HUR","TOT","PC_LF","M","2020-08",3.8,
"HUN","HUR","TOT","PC_LF","M","2020-09",4.5,
"HUN","HUR","TOT","PC_LF","M","2020-10",4.4,
"HUN","HUR","TOT","PC_LF","M","2020-11",4,
"HUN","HUR","TOT","PC_LF","M","2020-12",4.1,
"ISL","HUR","TOT","PC_LF","M","2005-01",3.1,
"ISL","HUR","TOT","PC_LF","M","2005-02",3,
"ISL","HUR","TOT","PC_LF","M","2005-03",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-04",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-05",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-06",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-07",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-08",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-09",3,
"ISL","HUR","TOT","PC_LF","M","2005-10",3.1,
"ISL","HUR","TOT","PC_LF","M","2005-11",3.1,
"ISL","HUR","TOT","PC_LF","M","2005-12",3.1,
"ISL","HUR","TOT","PC_LF","M","2006-01",3.1,
"ISL","HUR","TOT","PC_LF","M","2006-02",3.1,
"ISL","HUR","TOT","PC_LF","M","2006-03",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-04",3.3,
"ISL","HUR","TOT","PC_LF","M","2006-05",3.3,
"ISL","HUR","TOT","PC_LF","M","2006-06",3.4,
"ISL","HUR","TOT","PC_LF","M","2006-07",3.3,
"ISL","HUR","TOT","PC_LF","M","2006-08",3.3,
"ISL","HUR","TOT","PC_LF","M","2006-09",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-10",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-11",3,
"ISL","HUR","TOT","PC_LF","M","2006-12",2.9,
"ISL","HUR","TOT","PC_LF","M","2007-01",2.8,
"ISL","HUR","TOT","PC_LF","M","2007-02",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-03",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-04",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-05",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-06",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-07",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-08",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-09",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-10",2.6,
"ISL","HUR","TOT","PC_LF","M","2007-11",2.6,
"ISL","HUR","TOT","PC_LF","M","2007-12",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-01",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-02",2.8,
"ISL","HUR","TOT","PC_LF","M","2008-03",2.8,
"ISL","HUR","TOT","PC_LF","M","2008-04",2.9,
"ISL","HUR","TOT","PC_LF","M","2008-05",3,
"ISL","HUR","TOT","PC_LF","M","2008-06",3.2,
"ISL","HUR","TOT","PC_LF","M","2008-07",3.4,
"ISL","HUR","TOT","PC_LF","M","2008-08",3.7,
"ISL","HUR","TOT","PC_LF","M","2008-09",4,
"ISL","HUR","TOT","PC_LF","M","2008-10",4.4,
"ISL","HUR","TOT","PC_LF","M","2008-11",4.9,
"ISL","HUR","TOT","PC_LF","M","2008-12",5.4,
"ISL","HUR","TOT","PC_LF","M","2009-01",6.1,
"ISL","HUR","TOT","PC_LF","M","2009-02",6.7,
"ISL","HUR","TOT","PC_LF","M","2009-03",7.2,
"ISL","HUR","TOT","PC_LF","M","2009-04",7.5,
"ISL","HUR","TOT","PC_LF","M","2009-05",7.7,
"ISL","HUR","TOT","PC_LF","M","2009-06",7.8,
"ISL","HUR","TOT","PC_LF","M","2009-07",7.9,
"ISL","HUR","TOT","PC_LF","M","2009-08",7.9,
"ISL","HUR","TOT","PC_LF","M","2009-09",8,
"ISL","HUR","TOT","PC_LF","M","2009-10",8.1,
"ISL","HUR","TOT","PC_LF","M","2009-11",8.2,
"ISL","HUR","TOT","PC_LF","M","2009-12",8.2,
"ISL","HUR","TOT","PC_LF","M","2010-01",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-02",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-03",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-04",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-05",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-06",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-07",8.2,
"ISL","HUR","TOT","PC_LF","M","2010-08",8.2,
"ISL","HUR","TOT","PC_LF","M","2010-09",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-10",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-11",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-12",8.4,
"ISL","HUR","TOT","PC_LF","M","2011-01",8.4,
"ISL","HUR","TOT","PC_LF","M","2011-02",8.3,
"ISL","HUR","TOT","PC_LF","M","2011-03",8.2,
"ISL","HUR","TOT","PC_LF","M","2011-04",8.1,
"ISL","HUR","TOT","PC_LF","M","2011-05",7.9,
"ISL","HUR","TOT","PC_LF","M","2011-06",7.7,
"ISL","HUR","TOT","PC_LF","M","2011-07",7.5,
"ISL","HUR","TOT","PC_LF","M","2011-08",7.4,
"ISL","HUR","TOT","PC_LF","M","2011-09",7.3,
"ISL","HUR","TOT","PC_LF","M","2011-10",7.3,
"ISL","HUR","TOT","PC_LF","M","2011-11",7.1,
"ISL","HUR","TOT","PC_LF","M","2011-12",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-01",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-02",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-03",7.1,
"ISL","HUR","TOT","PC_LF","M","2012-04",7,
"ISL","HUR","TOT","PC_LF","M","2012-05",6.9,
"ISL","HUR","TOT","PC_LF","M","2012-06",6.8,
"ISL","HUR","TOT","PC_LF","M","2012-07",6.7,
"ISL","HUR","TOT","PC_LF","M","2012-08",6.5,
"ISL","HUR","TOT","PC_LF","M","2012-09",6.4,
"ISL","HUR","TOT","PC_LF","M","2012-10",6.2,
"ISL","HUR","TOT","PC_LF","M","2012-11",6.1,
"ISL","HUR","TOT","PC_LF","M","2012-12",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-01",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-02",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-03",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-04",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-05",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-06",6.1,
"ISL","HUR","TOT","PC_LF","M","2013-07",6,
"ISL","HUR","TOT","PC_LF","M","2013-08",5.9,
"ISL","HUR","TOT","PC_LF","M","2013-09",5.9,
"ISL","HUR","TOT","PC_LF","M","2013-10",5.8,
"ISL","HUR","TOT","PC_LF","M","2013-11",5.7,
"ISL","HUR","TOT","PC_LF","M","2013-12",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-01",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-02",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-03",5.7,
"ISL","HUR","TOT","PC_LF","M","2014-04",5.6,
"ISL","HUR","TOT","PC_LF","M","2014-05",5.6,
"ISL","HUR","TOT","PC_LF","M","2014-06",5.5,
"ISL","HUR","TOT","PC_LF","M","2014-07",5.4,
"ISL","HUR","TOT","PC_LF","M","2014-08",5.4,
"ISL","HUR","TOT","PC_LF","M","2014-09",5.3,
"ISL","HUR","TOT","PC_LF","M","2014-10",5.1,
"ISL","HUR","TOT","PC_LF","M","2014-11",5,
"ISL","HUR","TOT","PC_LF","M","2014-12",4.9,
"ISL","HUR","TOT","PC_LF","M","2015-01",4.9,
"ISL","HUR","TOT","PC_LF","M","2015-02",4.9,
"ISL","HUR","TOT","PC_LF","M","2015-03",4.8,
"ISL","HUR","TOT","PC_LF","M","2015-04",4.7,
"ISL","HUR","TOT","PC_LF","M","2015-05",4.6,
"ISL","HUR","TOT","PC_LF","M","2015-06",4.5,
"ISL","HUR","TOT","PC_LF","M","2015-07",4.4,
"ISL","HUR","TOT","PC_LF","M","2015-08",4.3,
"ISL","HUR","TOT","PC_LF","M","2015-09",4.2,
"ISL","HUR","TOT","PC_LF","M","2015-10",4.1,
"ISL","HUR","TOT","PC_LF","M","2015-11",3.9,
"ISL","HUR","TOT","PC_LF","M","2015-12",3.7,
"ISL","HUR","TOT","PC_LF","M","2016-01",3.6,
"ISL","HUR","TOT","PC_LF","M","2016-02",3.6,
"ISL","HUR","TOT","PC_LF","M","2016-03",3.6,
"ISL","HUR","TOT","PC_LF","M","2016-04",3.5,
"ISL","HUR","TOT","PC_LF","M","2016-05",3.4,
"ISL","HUR","TOT","PC_LF","M","2016-06",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-07",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-08",3.4,
"ISL","HUR","TOT","PC_LF","M","2016-09",3.4,
"ISL","HUR","TOT","PC_LF","M","2016-10",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-11",3.3,
"ISL","HUR","TOT","PC_LF","M","2016-12",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-01",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-02",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-03",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-04",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-05",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-06",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-07",3.2,
"ISL","HUR","TOT","PC_LF","M","2017-08",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-09",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-10",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-11",3.3,
"ISL","HUR","TOT","PC_LF","M","2017-12",3.3,
"ISL","HUR","TOT","PC_LF","M","2018-01",3.3,
"ISL","HUR","TOT","PC_LF","M","2018-02",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-03",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-04",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-05",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-06",3.2,
"ISL","HUR","TOT","PC_LF","M","2018-07",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-08",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-09",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-10",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-11",3.1,
"ISL","HUR","TOT","PC_LF","M","2018-12",3.2,
"ISL","HUR","TOT","PC_LF","M","2019-01",3.3,
"ISL","HUR","TOT","PC_LF","M","2019-02",3.4,
"ISL","HUR","TOT","PC_LF","M","2019-03",3.6,
"ISL","HUR","TOT","PC_LF","M","2019-04",3.7,
"ISL","HUR","TOT","PC_LF","M","2019-05",3.8,
"ISL","HUR","TOT","PC_LF","M","2019-06",3.9,
"ISL","HUR","TOT","PC_LF","M","2019-07",4,
"ISL","HUR","TOT","PC_LF","M","2019-08",4.1,
"ISL","HUR","TOT","PC_LF","M","2019-09",4.1,
"ISL","HUR","TOT","PC_LF","M","2019-10",4.2,
"ISL","HUR","TOT","PC_LF","M","2019-11",4.3,
"ISL","HUR","TOT","PC_LF","M","2019-12",4.5,
"ISL","HUR","TOT","PC_LF","M","2020-01",4.7,
"ISL","HUR","TOT","PC_LF","M","2020-02",5,
"ISL","HUR","TOT","PC_LF","M","2020-03",5.3,
"ISL","HUR","TOT","PC_LF","M","2020-04",5.6,
"ISL","HUR","TOT","PC_LF","M","2020-05",6,
"ISL","HUR","TOT","PC_LF","M","2020-06",6.2,
"ISL","HUR","TOT","PC_LF","M","2020-07",6.4,
"ISL","HUR","TOT","PC_LF","M","2020-08",6.6,
"ISL","HUR","TOT","PC_LF","M","2020-09",6.8,
"ISL","HUR","TOT","PC_LF","M","2020-10",7,
"ISL","HUR","TOT","PC_LF","M","2020-11",7.2,
"ISL","HUR","TOT","PC_LF","M","2020-12",7.2,
"IRL","HUR","TOT","PC_LF","M","2005-01",4.4,
"IRL","HUR","TOT","PC_LF","M","2005-02",4.3,
"IRL","HUR","TOT","PC_LF","M","2005-03",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-04",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-05",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-06",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-07",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-08",4.7,
"IRL","HUR","TOT","PC_LF","M","2005-09",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-10",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-11",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-12",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-01",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-02",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-03",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-04",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-05",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-06",4.8,
"IRL","HUR","TOT","PC_LF","M","2006-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-08",5.1,
"IRL","HUR","TOT","PC_LF","M","2006-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-10",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-11",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-12",4.7,
"IRL","HUR","TOT","PC_LF","M","2007-01",4.8,
"IRL","HUR","TOT","PC_LF","M","2007-02",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-03",5,
"IRL","HUR","TOT","PC_LF","M","2007-04",5,
"IRL","HUR","TOT","PC_LF","M","2007-05",5,
"IRL","HUR","TOT","PC_LF","M","2007-06",5,
"IRL","HUR","TOT","PC_LF","M","2007-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-08",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-10",5.1,
"IRL","HUR","TOT","PC_LF","M","2007-11",5.2,
"IRL","HUR","TOT","PC_LF","M","2007-12",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-01",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-02",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-03",5.5,
"IRL","HUR","TOT","PC_LF","M","2008-04",5.6,
"IRL","HUR","TOT","PC_LF","M","2008-05",5.9,
"IRL","HUR","TOT","PC_LF","M","2008-06",6.3,
"IRL","HUR","TOT","PC_LF","M","2008-07",6.9,
"IRL","HUR","TOT","PC_LF","M","2008-08",7.4,
"IRL","HUR","TOT","PC_LF","M","2008-09",7.8,
"IRL","HUR","TOT","PC_LF","M","2008-10",8.1,
"IRL","HUR","TOT","PC_LF","M","2008-11",8.5,
"IRL","HUR","TOT","PC_LF","M","2008-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2009-01",10.1,
"IRL","HUR","TOT","PC_LF","M","2009-02",10.9,
"IRL","HUR","TOT","PC_LF","M","2009-03",11.6,
"IRL","HUR","TOT","PC_LF","M","2009-04",12.2,
"IRL","HUR","TOT","PC_LF","M","2009-05",12.7,
"IRL","HUR","TOT","PC_LF","M","2009-06",12.9,
"IRL","HUR","TOT","PC_LF","M","2009-07",13,
"IRL","HUR","TOT","PC_LF","M","2009-08",13.2,
"IRL","HUR","TOT","PC_LF","M","2009-09",13.7,
"IRL","HUR","TOT","PC_LF","M","2009-10",13.8,
"IRL","HUR","TOT","PC_LF","M","2009-11",13.9,
"IRL","HUR","TOT","PC_LF","M","2009-12",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-01",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-02",13.7,
"IRL","HUR","TOT","PC_LF","M","2010-03",13.9,
"IRL","HUR","TOT","PC_LF","M","2010-04",14.2,
"IRL","HUR","TOT","PC_LF","M","2010-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2010-06",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-07",14.3,
"IRL","HUR","TOT","PC_LF","M","2010-08",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-09",15,
"IRL","HUR","TOT","PC_LF","M","2010-10",15.5,
"IRL","HUR","TOT","PC_LF","M","2010-11",15.7,
"IRL","HUR","TOT","PC_LF","M","2010-12",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-01",15.4,
"IRL","HUR","TOT","PC_LF","M","2011-02",15.1,
"IRL","HUR","TOT","PC_LF","M","2011-03",14.9,
"IRL","HUR","TOT","PC_LF","M","2011-04",15,
"IRL","HUR","TOT","PC_LF","M","2011-05",15,
"IRL","HUR","TOT","PC_LF","M","2011-06",15.2,
"IRL","HUR","TOT","PC_LF","M","2011-07",15.5,
"IRL","HUR","TOT","PC_LF","M","2011-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-09",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-10",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-11",15.8,
"IRL","HUR","TOT","PC_LF","M","2011-12",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-01",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-02",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-03",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-04",15.7,
"IRL","HUR","TOT","PC_LF","M","2012-05",15.5,
"IRL","HUR","TOT","PC_LF","M","2012-06",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-07",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-09",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-10",15.2,
"IRL","HUR","TOT","PC_LF","M","2012-11",15,
"IRL","HUR","TOT","PC_LF","M","2012-12",14.8,
"IRL","HUR","TOT","PC_LF","M","2013-01",14.7,
"IRL","HUR","TOT","PC_LF","M","2013-02",14.6,
"IRL","HUR","TOT","PC_LF","M","2013-03",14.4,
"IRL","HUR","TOT","PC_LF","M","2013-04",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-06",14.1,
"IRL","HUR","TOT","PC_LF","M","2013-07",13.6,
"IRL","HUR","TOT","PC_LF","M","2013-08",13.3,
"IRL","HUR","TOT","PC_LF","M","2013-09",13.1,
"IRL","HUR","TOT","PC_LF","M","2013-10",13,
"IRL","HUR","TOT","PC_LF","M","2013-11",12.8,
"IRL","HUR","TOT","PC_LF","M","2013-12",12.8,
"IRL","HUR","TOT","PC_LF","M","2014-01",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-02",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-03",12.7,
"IRL","HUR","TOT","PC_LF","M","2014-04",12.4,
"IRL","HUR","TOT","PC_LF","M","2014-05",12.2,
"IRL","HUR","TOT","PC_LF","M","2014-06",12,
"IRL","HUR","TOT","PC_LF","M","2014-07",11.9,
"IRL","HUR","TOT","PC_LF","M","2014-08",11.7,
"IRL","HUR","TOT","PC_LF","M","2014-09",11.5,
"IRL","HUR","TOT","PC_LF","M","2014-10",11.1,
"IRL","HUR","TOT","PC_LF","M","2014-11",10.8,
"IRL","HUR","TOT","PC_LF","M","2014-12",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-01",10.8,
"IRL","HUR","TOT","PC_LF","M","2015-02",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-03",10.6,
"IRL","HUR","TOT","PC_LF","M","2015-04",10.4,
"IRL","HUR","TOT","PC_LF","M","2015-05",10.1,
"IRL","HUR","TOT","PC_LF","M","2015-06",9.9,
"IRL","HUR","TOT","PC_LF","M","2015-07",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-08",9.5,
"IRL","HUR","TOT","PC_LF","M","2015-09",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-10",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-11",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-01",9.1,
